Fecha de Pago;Tipo de Operación;Número de Movimiento;Operación Relacionada;Importe
2025-12-24T21:27:46Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158692344224;139417571440;-2.75
2025-12-24T21:27:46Z;Impuesto sobre los Créditos y Débitos en cobros;2158692344226;139417571440;-33
2025-12-24T21:27:46Z;Costo de Mercado Pago;2158692344228;139417571440;-53.35
2025-12-24T21:27:46Z;Retención Impuesto a los IIBB de Santa Fe;2158692344230;139417571440;-82.5
2025-12-24T21:30:35Z;Cobro;2158693671366;138771967165;500
2025-12-24T21:30:35Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158693671368;138771967165;-0.25
2025-12-24T21:30:35Z;Impuesto sobre los Créditos y Débitos en cobros;2158693671370;138771967165;-3
2025-12-24T21:30:35Z;Costo de Mercado Pago;2158693671372;138771967165;-4.85
2025-12-24T21:31:31Z;Cobro;2158529533005;139417879200;14200
2025-12-24T21:31:31Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158529533007;139417879200;-7.1
2025-12-24T21:31:31Z;Impuesto sobre los Créditos y Débitos en cobros;2158529533009;139417879200;-85.2
2025-12-24T21:31:31Z;Costo de Mercado Pago;2158529533011;139417879200;-140.69
2025-12-24T21:31:31Z;Retención Impuesto a los IIBB de Santa Fe;2158529533013;139417879200;-213
2025-12-24T21:33:47Z;Cobro;2158530879393;138772221057;30000
2025-12-24T21:33:47Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158530879395;138772221057;-15
2025-12-24T21:33:47Z;Impuesto sobre los Créditos y Débitos en cobros;2158530879397;138772221057;-180
2025-12-24T21:33:47Z;Costo de Mercado Pago;2158530879399;138772221057;-291
2025-12-24T21:33:47Z;Retención Impuesto a los IIBB de Santa Fe;2158530879401;138772221057;-450
2025-12-24T21:35:10Z;Cobro;2158531641433;139418102016;11000
2025-12-24T21:35:10Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158531641435;139418102016;-5.5
2025-12-24T21:35:10Z;Impuesto sobre los Créditos y Débitos en cobros;2158531641437;139418102016;-66
2025-12-24T21:35:10Z;Costo de Mercado Pago;2158531641439;139418102016;-106.7
2025-12-24T21:35:10Z;Retención Impuesto a los IIBB de Santa Fe;2158531641441;139418102016;-165
2025-12-24T21:36:57Z;Cobro;2158697546232;139418360578;72004
2025-12-24T21:36:57Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158697546234;139418360578;-36
2025-12-24T21:36:57Z;Impuesto sobre los Créditos y Débitos en cobros;2158697546236;139418360578;-432.02
2025-12-24T21:36:57Z;Costo de Mercado Pago;2158697546238;139418360578;-698.44
2025-12-24T21:36:57Z;Retención Impuesto a los IIBB de Santa Fe;2158697546240;139418360578;-1080.06
2025-12-25T06:24:03Z;Cobro;2158816897702;138789434947;20000
2025-12-25T06:24:03Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158816897704;138789434947;-10
2025-12-25T06:24:03Z;Impuesto sobre los Créditos y Débitos en cobros;2158816897706;138789434947;-120
2025-12-25T06:24:03Z;Costo de Mercado Pago;2158816897708;138789434947;-194
2025-12-25T06:24:03Z;Retención Impuesto a los IIBB de Santa Fe;2158816897710;138789434947;-300
2025-12-25T07:36:28Z;Cobro;2158823505714;139436562390;2719
2025-12-25T07:36:28Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2158823505716;139436562390;-1.36
2025-12-25T07:36:28Z;Impuesto sobre los Créditos y Débitos en cobros;2158823505718;139436562390;-16.31
2025-12-25T07:36:28Z;Costo de Mercado Pago;2158823505720;139436562390;-26.37
